LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
Norway,HOUSECOST,RENT,IDX2015,Q,NA,91.60278818,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,92.08438703,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,92.72820392,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,93.62138053,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,94.41869489,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,95.09227716,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,95.86595377,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,96.20775698,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,96.91500401,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,97.69830869,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,98.41143124,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,99.15012098,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,99.77688338,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,100.3293554,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,100.7436402,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,101.0964632,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,101.6544857,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,102.2084694,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,102.7412247,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,103.4239808,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,103.8420725,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,104.3108572,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,104.7912563,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,105.2186129,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,105.7077635,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,106.1064567,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,106.5359349,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,107.0407671,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,107.5909581,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,108.0918431,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,108.6124482,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,109.0015154,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,109.1093663,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,109.5933901,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,110.0655819,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,110.1642426,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,110.5210571,NA
Norway,HOUSECOST,RENT,IDX2015,Q,NA,110.9397786,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,55.52765387,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,55.17547986,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,55.14611734,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,58.17074891,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,60.74705229,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,66.03145392,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,81.7459126,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,97.53558119,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,109.171414,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,115.9936698,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,117.8075826,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,112.2973335,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,114.8733537,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,115.0686947,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,111.127658,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,110.6002936,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,111.4639348,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,110.202636,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,110.716652,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,106.6967772,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,105.0813178,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,105.5684095,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,105.7693207,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,106.445952,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,106.3763872,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,106.2135352,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,105.2135627,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,105.1385149,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,104.0259361,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,102.3780928,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,101.0789338,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,100.2320373,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,98.13988002,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,97.0660609,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,97.1191653,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,97.34089378,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,97.62200492,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,98.97235803,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,98.42672189,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,98.79391515,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,99.5167738,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,100.1837943,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,100.4143088,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,99.88512303,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,100.4263972,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,100.5840122,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,102.5649978,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,103.8605927,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,103.6329587,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,105.2042985,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,106.3635649,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,107.8721778,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,109.6341681,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,111.7951252,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,113.395818,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,116.2348887,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,118.4131497,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,120.903054,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,123.6559515,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,127.2288448,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,131.6245548,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,134.0969413,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,137.0766162,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,138.5418877,NA
Poland,HOUSECOST,NOMINAL,IDX2015,Q,NA,141.0001377,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.02371884,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,94.1332945,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,92.55023668,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,95.8926752,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,98.78739136,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,105.5307089,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,128.4422937,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,150.6201044,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,166.7033937,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,173.6418008,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,172.6560163,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,160.9347768,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,161.954804,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,158.3473371,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,149.3422719,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,145.4109909,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,142.1131025,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,138.3639969,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,137.2213023,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,130.68368,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,127.1961553,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,126.1430831,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,124.6677373,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,123.7380087,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,121.8440476,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,120.116251,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,117.6251473,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,116.3949211,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,113.1241708,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,110.7409361,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,108.9036309,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,107.5886781,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,105.2534555,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,103.4435985,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,102.7192126,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,102.1287511,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,101.666538,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,102.3483618,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,101.0850751,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,100.7010148,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,101.3128906,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,100.8785266,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,99.84362993,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,97.9649529,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,97.51850276,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.26662121,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.77532559,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.67027874,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,94.99436271,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,95.31162022,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,95.25023639,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,95.39655672,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.62794768,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.84375481,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.34332145,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.72921707,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,97.0524931,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,96.98857213,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,97.11941071,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,97.88327419,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,99.25573457,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,99.13914438,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,99.39407484,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,98.56123129,NA
Poland,HOUSECOST,PRICEINCOME,IDX2015,Q,NA,101.041727,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,76.13506835,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,74.97200455,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,74.32064367,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,77.74940577,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,80.88262191,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,87.21618688,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,106.5599782,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,125.54576,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,138.6350957,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,145.2527081,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,145.3965868,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,136.5354693,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,137.698965,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,136.4641616,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,130.5392243,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,127.5250192,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,127.2871424,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,124.6905163,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,124.386852,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,119.2195184,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,116.7528542,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,116.2130562,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,115.7180959,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,115.8286615,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,114.6610798,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,113.6380643,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,111.7202491,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,110.7665323,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,108.9958246,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,106.6053529,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,104.7128168,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,103.3906214,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,100.9352952,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.63746142,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.3944369,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.39852683,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.37140997,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,100.4603893,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.58237057,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.64747908,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,100.1304518,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,100.4040225,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,100.1971987,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.26832703,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.66714727,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,99.5716307,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,101.0462654,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,101.8859804,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,100.4893585,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,101.1892042,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,101.5703462,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,102.2140623,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,103.0882194,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,103.7329982,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,104.0191589,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,105.343342,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,106.0708371,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,107.2051724,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,108.0936102,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,109.7011834,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,110.8910737,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,112.3530814,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,113.8785779,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,114.4628934,NA
Poland,HOUSECOST,PRICERENT,IDX2015,Q,NA,115.6131245,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,67.81675314,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,67.79174198,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,67.83478579,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,70.67577518,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,73.77004659,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,79.01342956,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,98.23299294,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,117.999183,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,130.725781,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,138.337294,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,138.3226259,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,129.7171873,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,132.2807222,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,131.0927493,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,125.0809611,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,123.6506184,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,123.8776597,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,121.9326403,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,121.7874741,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,116.9564932,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,114.7901978,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,114.0511566,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,113.7378513,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,112.9926944,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,110.9381538,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,109.8235206,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,107.3732946,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,105.933901,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,103.9536087,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,101.5341538,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,100.1453757,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,99.09051542,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,97.117586,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,95.94760567,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,95.79344368,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,96.28907899,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,96.18297463,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,97.72361031,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,97.72132026,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,98.10896699,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,99.5567886,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,100.5037506,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,100.0051904,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,99.93427045,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,100.9456601,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,100.9862083,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,103.2699954,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,103.9340162,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,102.9922986,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,103.8649121,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,104.4373419,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,105.1543809,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,106.8707166,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,108.5710651,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,109.4642155,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,111.7808595,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,112.6292554,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,114.4443355,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,117.2074459,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,119.2146378,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,121.0310303,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,125.14473,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,127.0272352,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,122.7167283,NA
Poland,HOUSECOST,REAL,IDX2015,Q,NA,125.7198688,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,15.89689541,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,17.59208604,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,18.89767475,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,20.15257563,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,21.43436611,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,22.78486731,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,24.29601141,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,25.88561754,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,27.66424521,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,29.2503573,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,30.93062125,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,32.62552925,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,35.12551886,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,36.53495707,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,38.1691152,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,39.6354726,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,41.47811899,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,43.81155591,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,45.90927886,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,47.93800073,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,50.07384414,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,52.3806136,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,54.70403646,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,56.82154115,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,58.63841109,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,60.10228542,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,61.53201382,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,62.80860575,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,64.57563949,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,65.29387901,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,66.23569,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,67.09023807,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,67.69821295,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,68.63414704,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,69.44612558,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,70.11311134,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,70.37852657,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,71.0275374,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,71.75891916,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,72.35570401,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,72.93202633,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,73.59370944,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,74.19919201,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,74.8171696,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,75.10410683,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,75.70899174,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,76.71240902,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,77.68814004,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,78.74617122,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,79.85530052,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,81.02382296,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,82.24654335,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,83.42233127,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,84.32032527,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,85.12847074,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,86.72705121,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,87.567617,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,88.37964597,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,89.00864001,NA
Poland,HOUSECOST,RENT,IDX2015,Q,NA,89.49476588,NA
